book	witness	ref	cal_text	syriac_text
John	Sinaiticus	05:16	wmTl hd) rdpyn hww yhwdy) lmrn (l dlmn) (bd hlyn b$bt),	ܗܫܐ ܕܝܢ ܕܐܙܠܢܐ ܠܘܬ ܡܢ ܕܫܕܪܢܝ ܠܐ ܐܢܫ ܡܢܟܘܢ ܡܫܐܠ ܠܝ ܠܐܝܟܐ ܐܙܠ ܐܢܬ
John	Sinaiticus	05:17	hw dyn mrn )mr lhwn )by (dm) lh$) (b:d) (bd mTl hn) )p )n) (bd )n),	ܘܐܦ ܗܫܐ ܗܒ ܠܝ ܫܘܒܚܐ ܐܢܬ ܐܒܝ ܡܢ ܠܘܬܟ ܡܢ ܗܘ ܕܝܗܒܬ ܠܝ ܥܕܠܐ ܢܗܘܐ ܥܠܡܐ
John	Sinaiticus	05:19	)mr lhwn mrn )myn )mrn) lkwn dl) m$kx br) mdm mn np$h lm(bd )p l) mdm dl) xz) l)bwhy d(bd wl) (bd )l) m) d)bwhy (bd )p br) bh hw mtdm)	
John	Sinaiticus	05:20	)b) gyr rxm lbrh wkwl m) d(bd mxw) lh wdytyr mn hlyn mxw) lh d)ntwn mtdmryn	ܘܐܕܝܩ ܚܙܐ ܟ̈ܬܢܐ ܗܢܘܢ ܟܕ ܣܝܡܝܢ ܡܥܠ ܕܝܢ ܠܐ ܥܠ ܠܗ ܠܒܝܬ ܩܒܘܪܐ
John	Sinaiticus	05:21	)ykn) gyr d)b) mx) myt) wmqym lhwn hkn) )p br) mx) l)ylyn dmhymnyn bh	ܐܡܪ ܠܗܘܢ ܛ̈ܠܝܐ ܠܡܐ ܐܝܬ ܠܟܘܢ ܡܕܡ ܠܡܠܥܣ ܒܗ ܐܡܪܝܢ ܠܗ ܠܐ
John	Sinaiticus	05:22	)b) gyr l)n$ l) ndwn )l) kwlh dyn) lbrh ntlywhy	
John	Sinaiticus	05:23	dkl )n$ nyqr lbr) )yk dmyqr l)b) mn dl) myqr lbr) myqr )p l) l)b) d$drh	
John	Sinaiticus	05:24	)myn )myn )mrn) lkwn dmn d$m( mlty wmhymn lmn d$drny )yt lh xy) dl(lm wldyn) l) )t) )l) $ny lh mn mwt) lxy)	
John	Sinaiticus	05:25	)myn )myn )mrn) lkwn d)ty) $(t)	
John	Sinaiticus	05:46	)p by mhymnyn hwytwn hw gyr (ly ktb	
John	Sinaiticus	05:47	w)n bkt:bwhy dhw l) mhymnyn )ntwn, )ykn) bm:ly dyly mhymnyn )ntwn%	
John	Sinaiticus	06:01	btr hlyn )zl lh mrn l(br) dymt) dglyl) dTbrys	
John	Sinaiticus	06:02	w)zl btrh kn$) sgy)) mTl dxzyn hww )tw:t) d(bd hw) (l kr:yh)	
John	Sinaiticus	06:03	wslq lh mrn lTwr) wtmn ytb hw) (m tlm:ydwhy	ܡܕܡ ܕܝܠܝܕ ܡܢ ܒܣܪܐ ܒܣܪܐ ܗܘ܂ ܘܡܕܡ ܕܝܠܝܕ ܡܢ ܪܘܚܐ ܪܘܚܐ ܗܘ ܡܛܠ ܕܐܠܗܐ ܪܘܚܐ ܗܘ ܚܝܐ
John	Sinaiticus	06:05	w)rym (yn:why mrn wxz) kn$) sgy)) d)t) lwth )mr lpylypws )ymk) nzbn lxm), lhlyn )n$) dn)klwn	ܡܪܢ ܝܕܥ ܕܢܘܓܪܝܐ ܣܓܝܐܐ ܐܝܬ ܠܗ ܕܐܪܡܐ ܐܡܪ ܠܗ ܨܒܐ ܐܢܬ ܕܬܗܘܐ ܫܪܝܪ
John	Sinaiticus	06:06	hw dyn )yk mns) lh $)lh hw gyr yd( hw) mn) (tyd lm(bd,	ܗܘ ܕܝܢ ܐܝܟ ܡܢܣܐ ܠܗ ܫܐܠܗ ܗܘ ܓܝܪ ܝܕܥ ܗܘܐ ܡܢܐ ܥܬܝܕ ܠܡܥܒܕ܂
John	Sinaiticus	06:07	)mr lh pylypws, dm)tyn dynryn lxm) l) spq lhwn kd qlyl qlyl n)klwn	ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܥܕܡܐ ܠܗܫܐ ܠܐ ܡܛܐ ܙܒܢܝ ܕܝܠܟܘܢ ܕܝܢ ܙܒܢܟܘܢ ܒܟܠ ܥܕܢ ܗܘ܂
John	Sinaiticus	06:08	)mr lh xd mn tlmyd:why d$mh )ndryws )xwhy d$m(wn k)p),	
John	Sinaiticus	06:09	(l Tly) xd )yt tnn, xm:$ gr:ycn, ds(r:) wtr:yn nwn:yn, )l) lhlyn kw:lhwn mn) (bdyn	ܟܕ ܐܡܪ ܗܠܝܢ ܪܩ ܥܠ ܐܪܥܐ ܘܓܒܠ ܛܝܢܐ ܡܢ ܪܘܩܗ ܘܫܩܠ ܛܫ ܥܠ ܥܝܢܘ̈ܗܝ ܕܗܘ ܣܡܝܐ
John	Sinaiticus	06:10	)mr lhwn )smkw )n$) (sb) dyn sgy hw) bh b)tr) )mr lhwn zlw )smkw )n:$) (l ywrq), wkd )smkw )nwn	ܗܠܝܢ ܡܠܠ ܥܡܗܘܢ ܝܫܘܥ ܒܦܠܐܬܐ ܘܗܢܘܢ ܠܐ ܡܣܬܟܠܝܢ ܗܘܘ
John	Sinaiticus	06:11	hydyn $ql y$w( hnwn xm$) lxm:yn wtr:yn nwnyn wtl) b$my) wbrk (lwhy wqc) )nwn wplg ltlmydwhy dnsymwn qdm smyk)	ܘܡܢ ܕܫܡܥ ܕܟܪܝܗ ܠܥܙܪ ܩܘܝ ܥܠ ܕܘܟܬܗ ܬܪ̈ܝܢ ܝܘܡ̈ܝܢ
John	Sinaiticus	06:13	wkn$w )nwn qcy) dytrw mnhwn wmlw tr(sr qw:pynyn ywtrn) dhnyn xm$ gr:ycn ds(r:) wdhnwn tryn nwn:yn hww hww dyn gbr:) d)klw hww mn lxm) hn) )lpyn xm$)	ܘܟܕ ܡܛܐ ܠܘܬ ܫܡܥܘܢ ܟܐܦܐ ܐܡܪ ܠܗ ܫܡܥܘܢ ܐܢܬ ܡܪܝ ܪ̈ܓܠܝ ܡܫܝܓ ܐܢܬ ܠܝ܂
John	Sinaiticus	06:14	hnwn dyn )n$) kd xzw )t) hy d(bd )mryn hnw $ryr)yt nby) d)t) l(lm),	ܐܡܪ ܠܗ ܝܫܘܥ ܐܢܐ ܐܢܐ ܐܘܪܚܐ ܘܫܪܪܐ ܘܚܝ̈ܐ ܠܐ ܐܢܫ ܐܬܐ ܠܘܬ ܐܒܝ܂ ܐܠܐ ܐܢ ܒܝ
John	Sinaiticus	06:15	w)tr(yw hww dnxTpwnh dn(bdwnhy mlk) hw dyn y$w( yd( w$bq )nwn wslq lh lTwr) hw blxwdwhy	ܘܡܢ ܕܠܐ ܡܩܘܐ ܒܝ ܡܫܬܕܐ ܠܒܪ ܐܝܟ ܫܒܫܬܐ ܕܝܒܫܐ ܘܡܫܬܕܝܐ ܠܒܪ ܘܠܩܛܝܢ ܪܡܝܢ ܠܗ ܒܢܘܪܐ ܕܬܐܩܕ
John	Sinaiticus	06:16	wkd hw) rm$) nxtw tlmydwhy lym)	ܡܛܠ ܕܐܡܪܬ ܠܟܘܢ ܓܝܪ ܗܠܝܢ ܘܐܬܬ ܟܪܝܘܬܐ ܘܡܠܬ ܠܒܘܬܟܘܢ
John	Sinaiticus	06:17	wytbw bspynt) w)tyn hww l(br) lkprnxwm mTl dx$kt hwt lh wl) )t) hw) lwthwn y$w(	ܘܓܠܝܬ ܫܡܟ ܠܒܢܝ ܐܢܫܐ ܕܝܗܒܬ ܠܝ ܡܢ ܥܠܡܐ ܕܕܝܠܟ ܗܘܘ ܘܠܝ ܝܗܒܬ ܐܢܘܢ ܘܡܠܬܟ ܢܛܪܘ
John	Sinaiticus	06:18	w)$tg$t (lyhwn ymt) wrwx) rbt) n$bt hwt	ܘܟܕ ܐܡܪ ܗܠܝܢ ܝܫܘܥ ܕܐܢܐ ܐܢܐ ܐܙܠܘ ܠܒܣܬܪܗܘܢ܂ ܘܢܦܠܘ ܥܠ ܐܪܥܐ܂
John	Sinaiticus	06:19	wkd dbrw )yk xm$) )sTdwt) )w tltyn wxzw ly$w( d)t) (l my) kd mhlk wcb) hw) dn(br (lyhwn wkd qrb lwt spynthwn, )txwrw mn dxlthwn,	
John	Sinaiticus	06:20	hw dyn y$w( )mr lhwn )n) )n) l) tdxlwn	ܫܡܥܘܢ ܕܝܢ ܟܕ ܡܛܐ ܥܠ ܘܚܙܐ ܟܬ̈ܢܐ
John	Sinaiticus	06:21	wkd nsbwhy bspynt) b$(t) spynt) hy hwt lwt )r() hy d)zlyn hww lh%	ܐܡܪ ܠܗܘܢ ܐܪܡܘ ܡܨܝܕܬܟܘܢ ܡܢ ܓܒܗ ܕܝܡܝܢܐ ܕܣܦܝܢܬܐ܂ ܘܡܫܟܚܝܢ ܐܢܬܘܢ܂ ܘܟܕ ܐܪܡܝܘ ܐܝܟ ܕܐܡܪ ܠܗܘܢ ܒܥܘ ܠܡܣܩܘܬܗ ܠܡܨܝܕܬܐ ܠܣܦܝܢܬܐ ܘܠܐ ܐܫܟܚܘ ܡܢ ܝܘܩܪܐ ܕܢܘܢ̈ܐ ܣܓܝ̈ܐܐ ܕܐܚܕܬ܂
John	Sinaiticus	06:22	wlywm) )xrn) kn$) hw) wxz) dxd) hwt d(brw bh tlmydwhy whw mrn l) hw) (mhwn wspynt) )xrt) cydyhwn l) hwt )l) )n hy dtlmy:dwhy slqw lh	
John	Sinaiticus	06:23	wspyn) )ty mn Tybrws )tr d)klw lxm)	
John	Sinaiticus	06:24	w)tw lkpr nxwm l(br) dymt) wb(yn hww lh	
John	Sinaiticus	06:25	wkd )$kxwhy )mryn lh rbn )mty )tyt lk)	
John	Sinaiticus	06:26	)mr lhwn y$w( )myn )mrn) lkwn dl) hw) mTl dxzytwn )twt) tb(wnny )l) mTl d)kltwn lxm) wsb(twn	
John	Sinaiticus	06:27	l) tplxwn m)kwlt) d)bd) )l) plxw m)kwlt) dmqwy) lxy) dl(lm )yd) dntl lkwn brh d)n$) lhn) gyr xtm )lh) )b)	
John	Sinaiticus	06:28	)mryn lh mn) n(bd dnplwx (bd) d)lh)	
John	Sinaiticus	06:29	)mr lhwn y$w( hn) hw (bd) d)lh) dthymnwn bmn d$dr hw	
John	Sinaiticus	06:30	)mryn lh mn) )t) (bd )nt dnxz) wnhymn bk	
John	Sinaiticus	06:31	)bhyn mnn) )klw bmdbr) )yk dktyb dlxm) mn $my) yhb lhwn	
John	Sinaiticus	06:32	)myn )myn )mrn) lkwn dl) hw) mw$) yhb lkwn lxm) mn $my) )l) )by hw ntl lkwn lxm) d$rr) mn $my)	
John	Sinaiticus	06:33	lxmh gyr d)lh) )ytwhy dnxt mn $my), wxy) yhb l(lm),	
John	Sinaiticus	06:34	)mryn lh mrn bklzbn hb ln mn hn) lxm)	
John	Sinaiticus	06:35	)mr lhwn )n) )n) lxm) dxy) mn d)t) lwty l) nkpn wmn dmhymn by l) nch) l(lm	
John	Sinaiticus	06:36	)l) )mrt lkwn dxzytwn wl) mhymnyn )ntwn	
John	Sinaiticus	06:37	kwl mn dyhb ly )b) lwty n)t) wmn dlwty n)t) l) )pqyhy	
John	Sinaiticus	06:38	dnxtt mn $my) l) hw) d)(bd cbyny )l) d)(bd cbynh d)by d$drny	
John	Sinaiticus	06:39	hnw dmn kl m) dyhb ly l) )wbd )pl) mdm )l) )qymywhy bywm) )xry)	
John	Sinaiticus	06:40	mTl dhnw cbynh dmhymn bbr) )yt lh xy) dl(lm w)qymwhy bywm) )xry)	
John	Sinaiticus	06:41	yhwdy) dyn rTnyn hww (l d)mr d)n) )n) lxm) dnxt mn $my)	
John	Sinaiticus	06:42	w)mryn hn) l) hw) y$w( br ywsp w)nxnn yd(yn l)bwhy )ykn) )mr dmn $my) nxt	
John	Sinaiticus	06:43	)mr lhwn l) trTnwn xd (m xd	
John	Sinaiticus	06:44	l) )n$ m$kx dn)t) lwty )l) )yn) dngd lh )b) d$drny w)n) )qymywhy bywm) )xry)	
John	Sinaiticus	06:45	ktyb gyr bnby) dnhwwn klhwn mlp) d)lh) kwl mn d$m( mn )b) wylp mnh, )t) lwty	
John	Sinaiticus	06:46	l) hw) mTl dxz) )n$ l)b) )l) mn dlwt )lh) )ytwhy hw xz) l)lh) )b)	
John	Sinaiticus	06:47	)myn )myn )mrn) lkwn dmn dmhymn l)lh) )yt lh xy)	
John	Sinaiticus	06:48	)n) )n) lxm) dxy),	
John	Sinaiticus	06:49	)bhykwn )klw mnn) bxwrb) wmytw,	
John	Sinaiticus	06:50	hnw lxm) dnxt mn $my) dn)kwl )n$ mnh wl) nmwt	
John	Sinaiticus	06:51	)n) )n) lxm) xy) dnxt mn $my) wmn dn)kwl mn lxmy nx) l(lm wlxm) )yn) d)n) )tl pgry hw d(l ):py xywhy d(lm)	
John	Sinaiticus	06:52	wncyn hww yhw:dy) xd (m xd) w)mr:yn )ykn) m$kx hn) dntl ln pgrh lm)kl	
John	Sinaiticus	06:53	w)mr lhwn y$w( )myn )myn )mrn) lkwn d)n l) t)klwn pgrh dbrh d)n$) wt$twn dmh, lyt lkwn xy:) bkwn	
John	Sinaiticus	06:54	mn d)kl dyn pgrh w$t) dmh )yt lh xy) dl(lm w)n) )qymwhy bywm) )xry)	
John	Sinaiticus	06:55	pgry $ryr)yt m)kwlt) hw wdmy $ryr)yt m$ty) hw	
John	Sinaiticus	06:56	mn d)kl pgry w$t) dmy by hw w)n) bh,	
John	Sinaiticus	06:57	)ykn) d$drny )b) xy) w)n) xy mTl )by mn dn)kwl pgry nhw) xy mTlty	
John	Sinaiticus	06:58	hn) hw lxm) dnxt mn $my) l) hw) )yk hw d)klw )bhykwn wmytw mn dmn hn) lxm) n)kl nx) l(lm	
John	Sinaiticus	06:59	hlyn )mr bkprnxwm bknw$t) kd mlp hw)	
John	Sinaiticus	06:60	ws:gy)) mn tlmydwhy )mryn hww dq$y) hy hd) mlt) mn m$kx lm$m(h,	
John	Sinaiticus	06:61	y$w( dyn kd yd( drTnyn hww tlmydwhy )mr lhwn hd) mk$l) lkwn	
John	Sinaiticus	06:62	)n dyn txzwn lbrh d)n$) kd slq l)tr d)ytwhy hw) mn qdym,	
John	Sinaiticus	06:63	rwx) hw dmxy) pgr) )ntwn dyn )mryn )ntwn pgr) mdm l) mhn) ml) dmllt (mkwn rwx) )nyn wxy)	
John	Sinaiticus	06:64	)l) )yt mnkwn dl) mhymnyn yd( hw) gyr y$w( mn qdym mn dm$lm lh	
John	Sinaiticus	06:65	)mr lhwn mTl hn) )mrt lkwn dl) )n$ m$kx dn)t) lwty )l) yhyb lh mn )b)	
John	Sinaiticus	06:66	mTl hd) mlt) sgy)) mn tlmydwhy )zlw lhwn wl) mhlkyn hww (mh	
John	Sinaiticus	06:67	)mr ltr(srth dlm) w)p )ntwn cbyn )ntwn lm)zl lkwn	
John	Sinaiticus	06:68	)mr lh $m(wn k)p) mry lwt mn n)zl mlt) dxy) dl(lm )yt lk	
John	Sinaiticus	06:69	w)nxnn hymnn wyd(n d)nt hw m$yx) brh d)lh),	
John	Sinaiticus	06:70	)mr lhwn l) hw) )n) gbytkwn lklkwn w)p mnkwn xd sTn) hw	
John	Sinaiticus	06:71	)mr hw) dyn (l yhwd) skrywT) mTl dhw (tyd hw) lm$lmwth xd mn tr(srt)%	
John	Sinaiticus	07:01	mn btr hlyn mhlk hw) y$w( bglyl) mTl dl) cb) hw) lmhlkw (ynbgl) byhwd mTl dyhwdy) b(yn hww lmqTlh	
John	Sinaiticus	07:02	wbhw zbn) qryb hw) (d(d) dyhwdy) dmTl)	
John	Sinaiticus	07:03	wqrbw )xwhy ly$w( w)mrw lh $n) lk mk) lyhwd dnxzwn tlmydyk (bd) d(bd )nt	ܘܠܐ ܬܬܕܡܪ ܕܐܡܪܬ ܠܟܘܢ ܠܡܬܝܠܕܘ ܠܟܘܢ
John	Sinaiticus	07:04	lyt gyr )n$ d(bd mdm bTw$y) wcb) hw dnhw) bgly) )n hlyn (bd )nt xw) np$k l(lm)	ܘܐܬܬ ܐܢܬܬܐ ܚܕܐ ܡܢ ܫܡܪܝܢ ܕܬܡܠܐ ܡܝܐ ܘܐܡܪ ܠܗ ܡܪܢ ܗܒܝ ܠܝ ܡܝ̈ܐ ܐܫܬܐ
John	Sinaiticus	07:05	(dm) gyr lhydyn )pl) )xwhy hymnw hww bh	ܐܡܪ ܠܗ ܡܪܝ ܠܝܬ ܠܝ ܐܢܫ ܕܡܐ ܕܐܬܙܝܥܘ ܡ̈ܝܐ ܢܪܡܝܢܝ ܠܡܥܡܘܕܝܬܐ ܐܠܐ ܥܕ ܐܢܐ ܐܬܐ ܐܚܪܢ ܡܢ ܩܕܡܝ ܢܚܬ
John	Sinaiticus	07:06	)mr lhwn y$w( (dm) lh$) l) mT) zbny dylkwn dyn zbnkwn bkl (dn hw,	ܐܡܪ ܠܗ ܦܝܠܝܦܘܣ܂ ܕܡܐܬܝܢ ܕܝܢܪܝܢ ܠܚܡܐ ܠܐ ܣܦܩ ܠܗܘܢ ܟܕ ܩܠܝܠ ܩܠܝܠ ܢܐܟܠܘܢ
John	Sinaiticus	07:07	wl) m$kx (lm) lmsnkwn ly dyn sn) (lm) mTl dmshd )n) (lwhy dby$yn )nwn (bdwhy	ܘܠܐ ܡܫܟܚ ܥܠܡܐ ܠܡܣܢܟܘܢ ܠܝ ܕܝܢ ܣܢܐ ܥܠܡܐ ܡܛܠ ܕܡܣܗܕ ܐܢܐ ܥܠܘܗܝ ܕܒܝܫܝܢ ܐܢܘܢ ܥܒܕܘܗܝ
John	Sinaiticus	07:08	)ntwn sqw l(d(yd) )n) l) slqn) l(d(yd) hn) mTl dl) (dm) lh$) $lm zbny	
John	Sinaiticus	07:09	kd )mr hlyn p$ lh bglyl)	ܘܐܡܪ ܠܗ ܙܠ ܐܫܝܓ ܐܦܝܟ ܒܡܥܡܘܕܝܬܐ ܕܫܝܠܘܚܐ܂ ܘܟܕ ܐܫܝܓ ܐܦܘܗܝ ܐܬܦܬܚ ܥܝ̈ܢܘܗܝ
John	Sinaiticus	07:10	wmn btr dslqw )xwhy hydyn slq )p hw l(d(d) l) bgly) )l) bT$yy	ܬܘܒ ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܐܡܝܢ ܐܡܝܢ ܐܡܪܢܐ ܠܟܘܢ ܕܐܢܐ ܐܢܐ ܬܪܥܗ ܕܥܢܐ
John	Sinaiticus	07:11	wyh:wdy) b(yn hww lh tmn b(d(yd) w)mryn hww )ylk) hw hw	ܘܐܡܪ ܠܬܠܡܝܕܘܗܝ ܬܘ ܢܐܙܠ ܠܝܗܘܕ
John	Sinaiticus	07:12	wrTn) sgy hw) mTlth bkn$) hw sgy)) d)t) hw) l(d(d) w)yt hww d)mryn dTb hw w)yt hww d)mryn l) hw) Tb )l) mT() (m) hw	ܟܕ ܫܡܥ ܝܫܘܥ ܐܡܪ ܠܗ ܫܒܘܩ ܠܗ ܢܛܪܐ ܠܗ ܠܝܘܡܐ ܕܩܒܘܪܝ
John	Sinaiticus	07:13	)n$ dyn (ynbgl) l) mmll hw) (lwhy mTl ddxlyn hww mn (m)	ܐܡܪ ܠܗ ܝܫܘܥ ܡܕܡ ܕܥܒܕ ܐܢܐ ܠܟ ܠܐ ܝܕܥ ܐܢܬ ܡܢ ܒܬܪ ܙܒܢܐ ܕܝܢ ܬܕܥ܂
John	Sinaiticus	07:14	wkd plgw ywmt) d(d(d) dmTl) slq y$w( lhykl) wmlp hw)	ܐܢ ܠܝ ܠܐ ܝܕܥܬܘܢ ܐܦ ܠܐܒܝ ܬܕܥܘܢ ܘܡܢ ܗܫܐ ܝܕܥܝܢ ܐܢܬܘܢ ܠܗ ܘܚܙܝܬܘܢܝܗܝ܂
John	Sinaiticus	07:15	wmtdmr:yn hww yhwdy) w)mryn )ykn) yd( hn) spr) dl) ylp	ܐܢ ܕܝܢ ܒܝ ܬܩܘܘܢ ܘܡܠܝ ܒܟܘܢ ܟܘܠ ܡܐ ܕܬܨܒܘܢ ܐܢܬܘܢ ܠܡܫܐܠܘ ܢܗܘܐ ܠܟܘܢ
John	Sinaiticus	07:16	(n) y$w( w)mr lhwn ywlpny l) hw) dyly )l) dmn d$drny	ܐܠܐ ܐܢܐ ܫܪܪܐ ܐܡܪܢܐ ܠܟܘܢ܂ ܕܦܩܚ ܠܟܘܢ ܕܐܢܐ ܐܙܠ ܡܛܠ ܕܐܢ ܐܢܐ ܠܐ ܐܙܠܢܐ ܦܪܩܠܛܐ ܠܐ ܐܬܐ ܠܘܬܟܘܢ܂ ܡܐ ܕܐܙܠܬ ܕܝܢ ܡܫܕܪܢܐ ܠܟܘܢ ܦܪܩܠܛܐ
John	Sinaiticus	07:17	mn dcb) dn(bd cbynh yd( ywlpn) hn) )n mn )lh) hw, w)n mn cbwt r(yny mmll )n),	ܘܗܫܐ ܝܕܥܬ ܕܟܠܡܐ ܕܝܗܒܬ ܠܝ ܡܢ ܠܘܬܟ ܗܘ
John	Sinaiticus	07:18	mn dmn cbwt r(ynh mmll, $wbx) lnp$h b(), wmn d$wbx) dmn d$drh b() $ryr hw w(wl) blbh lyt	ܘܬܘܒ ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܠܡܢ ܒܥܝܢ ܐܢܬܘܢ ܐܡܪܝܢ ܠܗ ܠܝܫܘܥ ܢܨܪܝܐ܂
John	Sinaiticus	07:19	l) hw) mw$) yhb lkwn )wryt) wxd mnkwn l) (bdyn )ntwn pwq:dnyh	
John	Sinaiticus	07:20	ly lmn) b(yn )ntwn lmqTlny )mryn lh )n$) dyw) )yt bk mn b() lmqTlk	ܘܣܘܕܪܐ ܕܟܪܝܟ ܘܣܝܡ ܠܣܛܪ
John	Sinaiticus	07:21	)mr lhwn y$w( xd (bd) (bdt l(ynkwn wk:lkwn mtdmryn )ntwn	ܗܝܕܝܢ ܐܡܪ ܬܠܡܝܕܐ ܗܘ ܕܪܚܡ ܗܘܐ ܠܗ ܝܫܘܥ܂ ܠܫܡܥܘܢ ܗܢܐ ܡܪܢ ܗܘ܂ ܫܡܥܘܢ ܕܝܢ ܟܕ ܫܡܥ ܕܡܪܢ ܗܘ܂ ܢܣܒ ܟܝܬܘܢܗ ܡܚܐ ܒܚܨܘܗܝ܂ ܘܢܦܠ ܒܝܡܬܐ ܘܣܚܐ ܗܘܐ ܘܐܬܐ
John	Sinaiticus	07:22	mTl hn) mw$) yhb lkwn gzwrt) l) hw) mTl dmnh hy mn mw$) )l) mTl dmn )bh:ykwn hy, wbywm) d$bt) gzryn )ntwn brn$)	
John	Sinaiticus	07:24	l) thwwn dyn:yn )p:yn )p:yn )l) dyn) k)n) dwnw,	
John	Sinaiticus	07:25	w)mryn hww )n$:) mn bn:y )wr$lm l) hw) hn) hw db(yn hww lmqTl	
John	Sinaiticus	07:26	wh) (ynbgl) q)m wmmll w)n$ mdm l) )mr lh kbr yd(yn $ryr)yt q$y$yn dhnw m$yx)	
John	Sinaiticus	07:27	)l) lhn) h) yd(yn )nxnn lh mn )ymk) hw wm$yx) )mty d)t) l) )n$ yd( mn )ymk) hw%	
John	Sinaiticus	07:28	w)rym hw) qlh y$w( kd mlp hw) bhykl) w)mr ly yd(yn )ntwn wmn )ymk) )n) yd(yn )ntwn mn cbwt np$y l) )tyt )l) $ryr hw mn d$drny w)ntwn l) yd(yn )ntwn lh	
John	Sinaiticus	07:29	)n) dyn yd( )n) lh, mTl dlwth hwyt, whw $lxny,	
John	Sinaiticus	07:30	wb(w lm)xdh wl) )n$ )rmy (lwhy )y:dy) mTl dl) )tt hwt $(th	
John	Sinaiticus	07:31	s:gy)) dyn hymnw bh mn hw krk) w)mr:yn hww m$yx) m) d)t) lm) dytyrn mn )twt) dxwy hn) mxw)%	
John	Sinaiticus	07:32	w$m(w r:by khn:) wpr:y$) drTnyn )n$) w$drw ldx$) dn)xdwnyhy	
John	Sinaiticus	07:33	)mr lhwn y$w( qlyl )xrn (mkwn )n) w)zln) ly lwt mn d$drny	
John	Sinaiticus	07:34	wtb(wnny wl) t$kxwnny wl)tr d)n) )zln) l) m$kxyn )ntwn lm)t)	
John	Sinaiticus	07:35	)mr:yn yh:wdy) byny:hwn lnp$hwn l)yk) ky )zl hn) dl) m$kxyn )nxnn lh lm) ky lzr() d)rmy) )zl mlp dl) m$kxyn )nxnn lh	
John	Sinaiticus	07:36	wmn) hy mlt) d)mr d)zl )n) wl) m$kxyn )ntwn ly, wd)mr d)tr d)n) )zln) l) m$kxyn )ntwn lm)t)	
John	Sinaiticus	07:37	wbywm) rb) d(d(d) q)m hw) y$w( wq() w)mr mn dch) n)t) lwty wn$t),	
John	Sinaiticus	07:38	kwl mn dmhymn by )ykn) d)mr ktb) nhrwt) dmy) xy) nrdwn mn krsh	
John	Sinaiticus	07:39	hd) dyn )mr (l rwx) d(tydyn lmqblw )ylyn dhymnw bh (dm) gyr lhw zbn) l) )tyhbt hwt rwx) mTl dl) qbl hw) y$w( $wbxh	
John	Sinaiticus	07:40	)n$) dyn mn kn$) d$m(w )mryn hww $ryr)yt hn) m$yx) hw	
John	Sinaiticus	07:41	w)x:rn) )mr:yn )ykn) mn glyl) )t) m$yx)	
John	Sinaiticus	07:42	l) hw) hkn) ktyb dmn zr(h ddwyd nhw) m$yx) wmn byt lxm qryt) dylh ddwyd )t)	
John	Sinaiticus	07:43	whwt hwt plgwt) bkn$) mTlth	
John	Sinaiticus	07:44	w)yt hww )xr:n) dcbyn hww lm)xdh wl) )n$ m$kx hw) lmrmyw (lwhy )ydy),	
John	Sinaiticus	07:45	whpkw hnwn dx:$) w)tw lwt hnwn kn$) wlwt pr:y$) w)mr:yn lhwn khn:) wpry$) )ykw l) )ytytwnh	
John	Sinaiticus	07:46	)mryn lhwn dx$:) l) mmtwm mll br )n$) mdm dmll gbr) hn)	
John	Sinaiticus	07:47	)mr:yn lhwn pry$) ldx$) hnwn lm) )p )ntwn mT() T(ytwn lkwn	
John	Sinaiticus	07:48	mnw gyr mn r:y$) )w mn pr:y$) hymn bh	
John	Sinaiticus	07:49	)l) )n qTn) )yn) dl) yd( )wryt)	
John	Sinaiticus	07:50	)mr lhwn nqdmws hw d)t) hw) lwth blly)	
John	Sinaiticus	07:51	lqdm )wryt) dlm) dyn) br)n$) (dl) n$m( mnh wnd( mn) (bd	
John	Sinaiticus	07:52	)mryn lh lm) )p )nt mn glyl) )nt bcy wxzy dnby) mn glyl) l) qm%	
John	Sinaiticus	08:12	twb )mr lhwn y$w( )n) )n) nwhrh d(lm) mn dbtry )t) l) mhlk bx$wk) )l) m$kx lh nwhr) dx:y)	
John	Sinaiticus	08:13	)mr:yn lh yhwd:y) d)nt (l np$k mshdt l) hwt $ryr) shdwtk	ܐܡܪ ܠܗ ܫܡܥܘܢ ܠܥܠܡ ܠܐ ܡܫܝܓ ܐܢܬ ܠܝ ܪ̈ܓܠܝ ܐܡܪ ܠܗ ܝܫܘܥ ܐܠܐ ܡܫܝܓ ܐܢܐ ܠܟ ܠܝܬ ܠܟ ܥܡܝ ܡܢܬܐ܂
John	Sinaiticus	08:14	)mr lhwn y$w( )pn )n) mshd )n) (l np$y, $ryr) hy shdwty, mTl dyd(n) )ymk) )tyt wl)ylk) )zl )n), w)ntwn l) )ymk) )tyt, wl) l)ylk) )zln)	ܐܡܪ ܠܗ ܦܝܠܝܦܘܣ ܡܪܢ ܚܘܢ ܐܒܐ ܘܟܕܘ ܠܢ
