book	witness	ref	cal_text	syriac_text
Mark	Sinaiticus	04:13	w)mr lhwn l) yd(yn )ntwn lh mtl) hn) w)ykn) klhwn mtl) dtd(wn	ܐܡܪ ܠܢ ܐܡܬܝ ܗܠܝܢ ܢܗܘܝܢ ܘܡܢܐ ܐܬܐ ܕܒܗ ܗܠܝܢ ܡܫܬܠܡܝܢ
Mark	Sinaiticus	04:14	zrw() mlt) zr(	ܘܐܝܬ ܗܘܘ ܐܢܫܐ ܕܐܬܒܐܫ ܠܗܘܢ ܒܢܦܫܗܘܢ ܘܐܡܪܝܢ ܕܠܡܐ ܂܂܂ ܣܪ ܗܢܐ
Mark	Sinaiticus	04:15	hnwn dyn d(l yd )wrx) hnwn )nwn d$m(yn mlt) wm) d$m(w )t) sTn) w$ql lh lmlt) dzry() blbhwn	ܘܬܘܒ ܐܡܪ ܠܗ ܦܝܠܛܘܣ ܠܐ ܡܬܝܒ ܐܢܬ ܠܗܘܢ ܦܬܓܡܐ ܠܐ ܚܙܝܬ ܟܡܐ ܡܣܗܕܝܢ ܥܠܝܟ
Mark	Sinaiticus	04:16	whnwn d(l $w() hnwn )nwn dm) dn$m(wn mlt) bxdwt) mqblyn lh	ܡܛܠ ܕܪܒܐ ܗܘܬ ܛܒ܂ ܘܐܙܠܝ ܘܚܙܝ ܕܡܥܓܠܐ ܗܘܬ ܗܝ ܟܐܦܐ
Mark	Sinaiticus	04:17	wlyt lhwn bh (qr) )l) (l zbn )nwn wm) dhw) )wlcn) )w rdwpy) (l mlt)	
Mark	Sinaiticus	04:41	m$tm(yn lh%	
Mark	Sinaiticus	05:01	w)t) l(br) dym) l)r() dgrgsy),	
Mark	Sinaiticus	05:03	d(mr) hwt byt qbwr:) wl) m$kx hw) )n$ b$y$lt) lm)srh	܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܂܂܂ ܟܪܝܐ ܠܗ ܥܠ ܡܝܬܘܬ ܠܒܗܘܢ܂ ܘܐܡܪ ܠܗܘ ܓܒܪܐ ܦܫܘܛ ܐܝܕܟ ܘܦܫܛ ܘܬܩܢܬ ܐܝܟ ܚܒܪܬܗ
Mark	Sinaiticus	05:05	wbklzbn blly) wymm) byt qbwr:) wbTwr:) q() hw) wmclp hw) np$h bk)p),	ܘܒܟܠܙܒܢ ܒܠܠܝܐ ܘܝܡܡܐ ܒܝܬ ܩܒܘܪ̈ܐ ܘܒܛܘܪ̈ܐ ܩܥܐ ܗܘܐ ܘܡܨܠܦ ܗܘܐ ܢܦܫܗ ܒܟܐܦܐ܂
Mark	Sinaiticus	05:06	wkd xz) ly$w( mn rwxq) rhT sgd lh	ܬܡܢ ܚܕ ܡܢ ܚܝ̈ܠܐ܂ ܐܠܐ ܥܠ ܟܪ̈ܝܗܐ ܩܠܝܠ ܣܐܡ ܐܝܕ̈ܘܗܝ ܘܐܬܐܣܝܘ
