book	witness	ref	cal_text	syriac_text
John	Curetonian	06:34	)mryn lh mrn bkl zbn hb ln lxm) hn)	
John	Curetonian	06:35	)mr lhwn y$w( )n) )n) lxm) dx:y) mnw d)t) lwty l) nkpn wmn dmhymn by l) nch) mmtwm	
John	Curetonian	06:36	)l) )mrt lkwn dxzyn )ntwn wl) mhymnyn )ntwn	
John	Curetonian	06:37	kl mn dyhb ly )by lwty n)t) wmn dlwty n)t) l) )pqywhy	
John	Curetonian	06:38	dnxtt mn $my) l) hw) d)(bd cbyny )l) d)(bd cbynh d)b) d$drny	
John	Curetonian	06:40	hnw gyr cbynh d)by dkl )n$ dxz) lbr) wmhymn bh )yt lh xy:) dl(lm w)n) )qymywhy bywm) )xry)	
John	Curetonian	06:41	yh:wdy) dyn rTnyn hww (lwhy d)mr d)n) )n) lxm) dnxt mn $my)	
John	Curetonian	06:42	w)mryn hww l) hw) hn) y$w( brh dywsp w)nxnn yd(yn )nxnn l)bwhy )ykn) )mr d)n) mn $my) nxtt	
John	Curetonian	06:43	)mr lhwn y$w( l) trTnwn xd (m xd	
John	Curetonian	06:44	l) gyr )n$ m$kx dn)t) lwty )l) )yn) dngd lh )b) d$drny w)n) )qymywhy bywm) )xry)	
John	Curetonian	06:46	l) hw) mTl dxz) )n$ l)b) )l) mn dlwt )lh) )ytwhy hw hw xz) l)b)	
John	Curetonian	06:47	)myn )myn )mrn) lkwn dkl mn dmhymn l)lh) )yt lh x:y) dl(lm	
John	Curetonian	06:48	)n) )n) lxm) dx:y), dnxt mn $my)	
John	Curetonian	06:49	)b:hykwn )klw lxm) bmdbr) wmytw	
John	Curetonian	06:50	hnw dyn lxm) dnxt mn $my) dn)kwl )n$ mnh wnmwt	
John	Curetonian	06:51	)n) )n) lxm) xy) dnxt mn $my) dmn dn)kwl mn lxm) hn) nx) l(lm wlxm) )yn) d)n) )tl pgry hw d(l ):py xy:why d(lm)%	
John	Curetonian	06:52	wncyn hww yh:wdy) xd (m xd w)mryn hww )ykn) m$kx hn) dntl ln pgrh lm)kl	
John	Curetonian	06:53	)mr lhwn y$w( )myn )myn )mr )n) lkwn, d)l) t)klwn pgrh dbrh d)n$) wt$twn dmh, lyt lkwn x:y) bkwn,	
John	Curetonian	06:54	wmn d)kl pgry w$t) dmy )yt lh x:y) dl(lm, w)n) )qymywhy bywm) )xry),	
John	Curetonian	06:55	pgry $ryr)yt mkwlt) hw, wdmy $ryr)yt m$ty) hw,	
John	Curetonian	06:56	mnw d)kl pgry w$t) dmy by mqw) w)n) bh,	
John	Curetonian	06:57	)ykn) d$drny )b) xy), w)n) xy mTl )b), mn dn)klny nhw) xy mTwlty,	
John	Curetonian	06:58	hn) hw lxm) dnxt mn $my), l) hw) )yk hw d)klw )b:hykwn wmytw, mnw dmn hn) lxm) n)kwl nx) l(lm,	
John	Curetonian	06:59	hlyn )mr bknw$t), kd mlp bkprnxwm,	
John	Curetonian	06:60	ws:gy)) mn tlm:ydwhy kd $m(w, )mryn hww q$y) hy mlt) hd), mnw m$kx lm$m(h.,	
John	Curetonian	06:61	y$w( dyn kd yd( drTnyn tlm:ydwhy (l hd), )mr lhwn hd) mk$l) lkwn,	
John	Curetonian	06:62	)n dyn txzwnyhy lbrh d)n$) kd slq l)tr d)ytwhy hw) mn qdym,	
John	Curetonian	06:63	rwx) hy dmxy) )w pgr) l) mdm )hny, m:l) d)n) mllt (mkwn rwx) )nyn wx:y) )nyn,	
John	Curetonian	06:64	)l) )yt mnkwn )ylyn dl) mhymnyn, yd( hw) gyr y$w( mn qdym mn dm$lm lh,	
John	Curetonian	06:65	)mr lhwn mTl hn) )mrt lkwn, dl) )n$ m$kx dn)t) lwty )l) )n yhyb lh mn )b),	
John	Curetonian	06:67	)mr y$w( ltr:(srth, dlm) w)p )ntwn cbyn )ntwn lm)zl lkwn,	
John	Curetonian	06:68	)mr lh $m(wn k)p), mry lwt mn n)zl, mlt) dx:y) dl(lm )yt lk,	
John	Curetonian	06:69	wxnn hymnn wyd(n d)nt hw brh d)lh),	
John	Curetonian	06:70	)mr lhwn y$w(, l) hw) )n) gbytkwn lklkwn, wh) )p mnkwn xd sTn) hw,	
John	Curetonian	06:71	)mr hw) dyn (l yhwd) br $m(wn )sqrywT), hwyw gyr (tyd hw) lm$lmwth xd mn tr:(sr%	
John	Curetonian	07:01	btr hlyn mhlk hw) y$w( bglyl), l) gyr )yt hw) lh $wlTn) lmhlkw byhwd, mTl dyh:wdy) b(yn hww lmqTlh%	ܗܢܐ ܐܬܐ ܠܣܗܕܘܬܐ ܕܢܣܗܕ ܥܠ ܢܘܗܪܐ܂ ܘܕܟܘܠ ܐܢܫ ܢܗܝܡܢ ܒܐܝܕܗ܂
John	Curetonian	07:02	wqrb hw) (d(d) dyh:wdy) dm:Tl),	
John	Curetonian	07:03	w)mrw hww lh )x:why, $n) lk mk) wzl lyhwd, dnxzwn tlm:ydyk (b:d) d(bd )nt,	ܘܠܐ ܬܬܕܡܪ ܕܐܡܪܬ܂ ܠܟ܂ ܕܘܠܐ ܗܘ ܠܟܘܢ ܠܡܬܝܠܕܘ ܡܢ ܠܥܠ܂
John	Curetonian	07:04	lyt gyr )n$ d(bd mdm bTw$yy wcb) dnhw) bgly), )n hlyn (bd )nt xw) np$k l(lm),	ܘܐܬܬ ܗܘܬ ܐܢܬܬܐ ܚܕܐ ܡܢ ܫܡܪܝܢ ܕܬܡܠܐ ܡ̈ܝܐ ܐܡܪ ܠܗܿ ܝܫܘܥ ܗܒ ܠܝ ܡ̈ܝܐ ܐܫܬܐ܂
John	Curetonian	07:05	(dm) gyr lhydyn )pl) )x:why hymnw hww bh,	ܐܡܪ ܠܗ ܡܪܝ ܠܝܬ ܠܝ ܐܢܫ ܕܡܐ ܕܐܬܙܝܥܘ ܡ̈ܝܐ ܢܚܬܢܝ ܠܡܥܡܘܕܝܬܐ܂ ܘܥܕ ܐܢܐ ܐܬܐ ܐܚܪܢ ܡܢ ܩܕܡܝ ܢܚܬ܂
John	Curetonian	07:06	)mr lhwn y$w(, zbny (dm) lh$) l) mT), dylkwn dyn zbnkwn bkl(dn mTyb hw,	ܐܡܪ ܠܗ ܦܝܠܝܦܘܣ܂ ܕܡ̈ܐܬܝܢ ܕܝ̈ܢܪܝܢ ܠܚܡܐ ܠܐ ܣܦܩ ܠܗܘܢ ܟܕ ܩܠܝܠ ܩܠܝܠ ܢܐܟܠܘܢ܂
John	Curetonian	07:07	wl) m$kx (lm) lmsnkwn, ly dyn sn) ly (lm), mTl dmshd )n) (lwhy dby$yn )nwn (b:dwhy,	ܘܠܐ ܡܫܟܚ ܥܠܡܐ ܠܡܣܢܟܘܢ܂ ܠܝ ܕܝܢ ܣܢܐ ܠܝ ܥܠܡܐ܂ ܡܛܠ ܕܡܣܗܕ ܐܢܐ ܥܠܘܗܝ ܕܒܝܫܝܢ ܐܢܘܢ ܥܒ̈ܕܘܗܝ܂
John	Curetonian	07:08	)ntwn sqw l(d(d) hn), )n) l) slq )n) l(d(d), mTl dl) (dm) lh$) $lm zbn) dyly,	
John	Curetonian	07:09	kd hlyn )mr, p$ lh bglyl),	
John	Curetonian	07:10	wkd slqw )x:why, hydyn )p hw slq l(d(d), l) (yn bgl) )l) bTw$yy,	
John	Curetonian	07:12	wrTn) sgy)) )yt hw) (lwhy b(m), w)yt hww d)mryn dTb) hw, w)yt hww d)mryn l) hw) Tb), )l) mT() (m) hw,	
John	Curetonian	07:14	wkd plgw yw:mt) d(d(d) dm:Tl), slq y$w( lhykl), wmlp hw),	
John	Curetonian	07:15	wmtdmryn hww yhw:dy) w)mryn, )ykn) yd( hn) spr) dl) ylp,	
John	Curetonian	07:16	)mr lhwn y$w(, ywlpny l) hw) dyly, )l) dmn d$drny,	
John	Curetonian	07:17	wmn dcb) dn(bd cbynh, yd( ywlpn) hn) )n mn )lh) hw, )w )n) mn cbwt np$y mmll )n),	
John	Curetonian	07:18	mn dmn cbwt r(ynh gyr mmll, $wbx) dnp$h b(), wmn d$wbx) dmn d$drh b(), $ryr hw w(wl) lyt bh,	
John	Curetonian	07:19	l) hw) mw$) yhb lkwn )wryt), wl) )n$ mnkwn nTr pwq:dnyh,	
John	Curetonian	07:20	ly lmn) b(yn )ntwn lmqTlny, )mryn lh ):n$) dyw) )yt bk, mnw b() lmqTlk,	
John	Curetonian	07:21	)mr lhwn y$w(, xd (bd) (bdt l(n:ykwn, wklkwn mtdmryn )ntwn,	
John	Curetonian	07:22	mTl hn) mw$) yhb lkwn gzwrt), l) hw) mTl dmnh hy mn mw$), )l) mTl dmn )b:hykwn hy, wbywm) d$bt) gzryn )ntwn brn$),	
John	Curetonian	07:23	w)n brn$) mtgzr b$bt) dl) n$tr) nmws) dmw$), (ly rTnyn )ntwn dlklh brn$) )xlmt bywm) d$bt),	
John	Curetonian	07:24	l) thwwn dynyn ):pyn ):pyn, )l) dyn) k)n) dwnw,	
John	Curetonian	07:25	w)mryn hww )n$) mn b:ny )wr$lm, l) hw) hn) hw db(yn hww lmqTl,	
John	Curetonian	07:26	wh) (yn bgl) q)m wmmll, w)n$ mdm l) )mr lh, kbr $ryr)yt yd(w q$:y$yn dhn) hw m$yx),	
John	Curetonian	07:27	)l) lhn) h) yd(yn xnn lh mn )ymk) hw, wm$yx) )mty d)t), l) )n$ yd( mn )ymk) hw%	
John	Curetonian	07:28	w)rym hw) y$w( qlh bhykl), kd mlp w)mr, ly yd(yn )ntwn, wmn )ymk) )n), yd(yn )ntwn, mn cbwt np$y l) )tyt, )l) $ryr hw mn d$drny, hw )yn) d)ntwn l) yd(yn )ntwn lh,	
John	Curetonian	07:29	)n) dyn yd( )n) lh, dlwth )n), whw $drny,	
John	Curetonian	07:30	wb(w hww lm)xdh, wl) )n$ )rmy (lwhy ):ydy), mTl dl) )tt hwt $(th,	
John	Curetonian	07:31	ws:gy) mn kn$) hymnw hww bh, w)mryn hww m) d)t) m$yx) dlm) dy:tyrn mn hlyn ):twt) d(bd hn) (bd,	
John	Curetonian	07:32	w$m(w pr:y$) drTnw (lwhy )n$), w$drw rb:y k:hn) wpr:y$) dn)xdwnh,	
John	Curetonian	07:33	w)mr y$w( qlyl )xrn zbn) (mkwn )n), w)zl )n) ly lwt mn d$drny,	
John	Curetonian	07:34	wtb(wnny wl) t$kxwnny, w)tr d)n) )zln) )ntwn l) m$kxyn )ntwn lm)t),	
John	Curetonian	07:35	)mryn yh:wdy) xd lxd, l)yk) ky )zl hn) dl) m$kxyn )nxnn lh lm) ky lzr() d)r:my) )zl mlp, dl) m$kxyn )nxnn lh,	
John	Curetonian	07:36	)w mn) hy mlt) hd) d)mr dtb(wnny wl) t$kxwnny, w)tr d)n) l) m$kxyn )ntwn lm)t)%	
John	Curetonian	07:37	wbywm) rb) d(d(d) q)m hw) y$w( wq() w)mr, mn dch) n)t) lwty wn$t),	
John	Curetonian	07:38	kwl mn dmhymn by )ykn) d)mr ktb), nh:rwt) dm:y) x:y) nrdwn mn krsh,	
John	Curetonian	07:39	hd) dyn )mr (l rwx) d(tydyn hww lmqblw )ylyn dmhymnyn hww bh, (dm) gyr lhw zbn) l) )tyhbt hwt rwx), mTl dl) qbl hw) (dm) lhy $(t) $wbx) y$w(,	
John	Curetonian	07:40	w)n$) mn kn$) d$m(w m:lwhy )mryn hww, d$ryr)yt hn) hw nby),	
John	Curetonian	07:41	)x:rn) )mryn hww hn) hw m$yx), )x:rn) )mryn hww )ykn) mn glyl) )t) m$yx),	
John	Curetonian	07:42	l) hw) hkn) ktyb, dmn zr(h ddwyd nhw), wmn byt lxm qryt) dylh ddwyd )t) m$yx),	
John	Curetonian	07:43	whwt hwt plgwt) bkn$) mTlth,	
John	Curetonian	07:44	w)yt hww mnhwn dcbyn hww dn)xdwnh, )l) l) )n$ )rmy (lwhy ):ydy),	
John	Curetonian	07:45	whpkw hnwn dx:$) lwt r:by kh:n) wpr:y$), w)mryn lhwn hnwn pr:y$), )ykw l) )ytytwnyhy,	
John	Curetonian	07:46	)mryn lhwn dx:$) l) mn mtwm mll br )n$) mdm dmmll gbr) hn),	
John	Curetonian	07:47	)mryn lhwn pr:y$) dlm) )p )ntwn mT() T(yn )ntwn,	
John	Curetonian	07:48	mn gyr mn r:$) )w mn pr:y$) hymnw bh,	
John	Curetonian	07:49	)l) )n qwTn) )yn) dl) yd( )wryt) dlyTyn )nwn,	
John	Curetonian	07:50	)mr lhwn nyqdmws hw d)zl hw) lwth blly),	
John	Curetonian	07:51	dlm) lwqdm )wryt) dyn) lbrn$) (dl) n$m( mnh wnd( mn) (bd,	
John	Curetonian	07:52	)mryn dlm) )p )nt mn glyl) )nt, bcy wxzy dnby) mn glyl) l) qm	
John	Curetonian	08:12	twb )mr hw) lhwn y$w( )n) )n) nwhrh d(lm), mn dbtry )t) l) mhlk bx$wk) )l) m$kx lh nwhr) dx:y),	
John	Curetonian	08:13	)mryn lh pr:y$) )nt (l np$k mshd )nt, l) hwt $ryr) shdwtk,	
John	Curetonian	08:14	)mr lhwn y$w( )n )n) mshdn) (l np$y $ryr) hy shdwty, mTl dyd( )n) mn )ymk) )tyt wl)yk) )zl )n), )ntwn dyn l) yd(yn )ntwn l) mn )ymk) )tyt wl) l)yk) )zln),	
John	Curetonian	08:15	)ntwn dyn )yk dlbr )n$) hw dynyn )ntwn, w)n) l)n$ l) d)n )n),	
John	Curetonian	08:16	w)n d)n )n) dyny $ryr hw, mTl dl) hwyt blxwdy, )l) )n) wmn d$drny,	
John	Curetonian	08:18	)n) )n) dshd )n) (l np$y, w)by d$drny shd (ly,	
John	Curetonian	08:19	)mryn lh )ykw	
John	Curetonian	14:10	l) hw) mn cbwt r(yny mmlln) (mkwn )l) )by dby hw (bd (b:d) hlyn,	
John	Curetonian	14:11	hymnwny d)n) b)by )n) w)by by hw w)n ly l) myhmnyn )ntwn )pn mTlthwn, d(b:d) hymnw	
John	Curetonian	14:12	)myn )myn )mrn) lkwn dmn dmhymn by (b:d) )ylyn d)n) (bdn) )p hw n(bd wdytyryn mn hlyn (:bd)	
John	Curetonian	14:15	Trw,	
John	Curetonian	14:16	w)n) )b() mn )by dn$dr lkwn )xrn) prqlT) dnhw) (mkwn l(lm	
John	Curetonian	14:17	rwx) d$rr) hy d(lm) l) m$kx lmqblwth. l) gyr xzh wl) yd(h. )ntwn dyn yd(yn )ntwn lh. wlwtkwn (mr) wbkwn hy	
John	Curetonian	14:18	wl) )$bwqkwn ytm:) h) qlyl )xryn	
John	Curetonian	14:19	w(lm) l) xz)	
John	Curetonian	14:21	lhwn hw hw rxm ly, wmn dmxb ly nrxmywhy )b), )p )n) )rxmyhy w)p )xwywhy np$y,	
John	Curetonian	14:22	)mr lh yhwd) t)wm) mrn, mnw dln (tyd )nt lmxwyw np$k wl) l(lm),	
John	Curetonian	14:24	mn mlty	
John	Curetonian	14:26	)by b$my, hy tlpkwn kwl mdm d)mrn) lkwn,	
John	Curetonian	14:27	$lm) $bq )n) lkwn, $lm) dyly yhb )n) lkwn, l) hw) )ykn) dyhb (lm) yhb )n) lkwn, l) nstrhb lbkwn wl) ndxl,	
John	Curetonian	14:28	$m(twn d)mrt lkwn d)zln) w)t) )n) lwtkwn )lw rx:myn hwytwn ly xdyn hwytwn d)zl )n) lwt )by drb mny	
John	Curetonian	14:29	wh$) h)	
